"","CASEID","comment_text","Freedom.and.Rights","E.plurabus.Unum","representation.of.the.people","popular.will.and.equality","National.identity.and.heritage","Not.a.democracy.a.Republic","flawed.democracy","Institution.and.constitution","unclassified.other","Don.t.know","nothing.disaffected","Nothing.more.to.add","NA."
"949",2058261881,"Fairness and justice",1,0,0,0,0,0,0,0,0,0,0,0,0
"950",2059434457,"To me, democracy means everyone has a say in who represents and makes decisions for the country. It's about the average person having a voice.",0,0,0,1,0,0,0,0,0,0,0,0,0
"951",2060892867,"Literal meaning is a vote by the people for policies. Metaphorically we have the ability to have a say in our government and how it works",0,0,0,1,0,0,0,0,0,0,0,0,0
"952",2058431127,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"953",2057440435,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"954",2059281975,"Democracy to me means a way to give us the right to be a part of major decisions.something necessary to help us",0,0,0,1,0,0,0,0,0,0,0,0,0
"955",2058278647,"A government system that is supposed to be run by the people",0,0,0,1,0,0,0,0,0,0,0,0,0
"956",2058488291,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"957",2058487855,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"958",2058351527,"Equality",0,0,0,1,0,0,0,0,0,0,0,0,0
"959",2058723629,"Nothing",0,0,0,0,0,0,0,0,0,0,1,0,0
"960",2058822905,"I think freedom",1,0,0,0,0,0,0,0,0,0,0,0,0
"961",2058823587,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"962",2057438319,"Freedom, equal rights to all, easy access to voting.",1,0,0,1,0,0,0,0,0,0,0,0,0
"963",2058686719,"It�s what the US government is known for. It where a group of people govern the land � one�s that the citizens vote into office.",0,0,0,1,0,0,0,0,0,0,0,0,0
"964",2058717449,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"965",2058647011,"I like to think it means power to the people that all us Americans have equal say. That's why we have voting in America",0,0,0,1,0,0,0,0,0,0,0,0,0
"966",2058717485,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"967",2058396027,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"968",2058757013,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"969",2059377821,"Freedom of choice",0,0,0,1,0,0,0,0,0,0,0,0,0
"970",2058824111,"The people can consistently have a say in the way that things are being run.",0,0,0,1,0,0,0,0,0,0,0,0,0
"971",2058370199,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"972",2058252197,"I don't know",0,0,0,0,0,0,0,0,0,1,0,0,0
"973",2058258849,"Equality across the board.",0,0,0,1,0,0,0,0,0,0,0,0,0
"974",2057101189,"Constitutional government",0,0,0,0,0,0,0,1,0,0,0,0,0
"975",2057497793,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"976",2058774243,"3 wolves and a sheep elect who gets eaten. Because the majority says the sheep should be eaten. That is the way it is.",0,0,0,0,0,0,0,0,0,0,1,0,0
"977",2058716993,"Freedom and self expression",1,0,0,0,0,0,0,0,0,0,0,0,0
"978",2058705757,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"979",2060091505,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"980",2059352255,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"981",2059352261,"The democratic system is very important because everyone's voice reaches, and everyone is equal before the courts.",0,0,0,1,0,0,0,0,0,0,0,0,0
"982",2059352265,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"983",2059352267,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"984",2058687283,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"985",2059352275,"free speech and being independent",1,0,0,0,0,0,0,0,0,0,0,0,0
"986",2059352283,"Everyone having a say on issues that effect society and many of those within it.",0,0,0,1,0,0,0,0,0,0,0,0,0
"987",2059352287,"A system that requires votes from the people",0,0,0,1,0,0,0,0,0,0,0,0,0
"988",2059352299,"A system by the government",0,0,0,0,0,0,0,0,1,0,0,0,0
"989",2059352301,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"990",2058235755,"Democracy means to take a vote",0,0,0,1,0,0,0,0,0,0,0,0,0
"991",2058396363,"Freedom",1,0,0,0,0,0,0,0,0,0,0,0,0
"992",2058465675,"A political party",0,0,0,0,0,0,0,0,1,0,0,0,0
"993",2058235769,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"994",2058646935,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"995",2058699539,"Government by the people",0,0,0,1,0,0,0,0,0,0,0,0,0
"996",2058698847,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"997",2058755335,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"998",2058726161,"Freedom",1,0,0,0,0,0,0,0,0,0,0,0,0
"999",2058790831,"Something controlled by multiple people.",0,0,0,0,0,0,0,0,1,0,0,0,0
"1000",2058857053,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1001",2061638667,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1002",2056600635,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1003",2058253621,"I like the individual rights America citizens have.",1,0,0,0,0,0,0,0,0,0,0,0,0
"1004",2058997303,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1005",2058184341,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1006",2057930711,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1007",2058524165,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1008",2057837907,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1009",2058736151,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1010",2057900787,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1011",2058252331,"freedom to move",1,0,0,0,0,0,0,0,0,0,0,0,0
"1012",2058259953,"Prosperity",0,0,0,0,0,0,0,0,1,0,0,0,0
"1013",2058041653,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1014",2058570159,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1015",2058252251,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1016",2058271579,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1017",2059077369,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1018",2058669257,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1019",2059351929,"no",0,0,0,0,0,0,0,0,0,0,0,1,0
"1020",2056783197,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1021",2059351931,"",0,0,0,0,0,0,0,0,0,0,0,0,0
"1022",2055791575,"Thank Goodness the democrats came out on top list last vote, saving our democracy!",0,0,0,0,0,0,0,0,1,0,0,0,0
"1023",2058041159,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1024",2058464685,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1025",2057275635,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1026",2059126765,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1027",2057865147,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1028",2055743655,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1029",2057897425,"freedom of speach",1,0,0,0,0,0,0,0,0,0,0,0,0
"1030",2057934857,"The government is run by elected people.",0,0,0,1,0,0,0,0,0,0,0,0,0
"1031",2057936239,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1032",2057868111,"Liberty, personal accountability,",1,0,0,0,0,0,0,0,0,0,0,0,0
"1033",2057497525,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1034",2057866035,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1035",2061537811,"Peace of mind.",0,0,0,0,0,0,0,0,1,0,0,0,0
"1036",2057441555,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1037",2059121555,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1038",2058368283,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1039",2057936693,"",0,0,0,0,0,0,0,0,0,0,0,0,0
"1040",2057497625,"Possibilities of real equality",0,0,0,1,0,0,0,0,0,0,0,0,0
"1041",2059372321,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1042",2061361967,"It provides a check on the power of the government.",0,0,0,0,0,0,0,1,0,0,0,0,0
"1043",2056600623,"accountability of the government to those governed",0,0,0,1,0,0,0,0,0,0,0,0,0
"1044",2055579941,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1045",2059442595,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1046",2058744751,"Democracy allows those allowed to vote a say in government but does not guarantee it is ""their"" government. The UK has democracy but people are ""subjects"" of the crown as opposed to sovereign citizens.",0,0,0,1,0,0,0,0,0,0,0,0,0
"1047",2058368267,"The right to choose our way of life as a nation",1,0,0,0,0,0,0,0,0,0,0,0,0
"1048",2061382367,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1049",2055581081,"THAT ABOUT COVERS IT",0,0,0,0,0,0,0,0,0,0,0,1,0
"1050",2057836329,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1051",2057376689,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1052",2058041493,"The right to elect our government representatives.",0,0,0,1,0,0,0,0,0,0,0,0,0
"1053",2057934851,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1054",2059351933,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1055",2058402379,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1056",2059431823,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1057",2058328067,"Other than our elected officials infer our country is a democracy and most believe them not really understand the deference.",0,0,0,0,0,1,0,0,0,0,0,0,0
"1058",2059324993,"not sure",0,0,0,0,0,0,0,0,0,1,0,0,0
"1059",2056570767,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1060",2057444125,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1061",2058556591,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1062",2057481091,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1063",2058277845,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1064",2058252485,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1065",2057310523,"The people rule",0,0,0,1,0,0,0,0,0,0,0,0,0
"1066",2056636029,"Freedom to fail.",1,0,0,0,0,0,0,0,0,0,0,0,0
"1067",2058252705,"representation",0,0,1,0,0,0,0,0,0,0,0,0,0
"1068",2058254277,"There are too many details to list",0,0,0,0,0,0,0,0,1,0,0,0,0
"1069",2058208355,"I also have rights, represented by those laws and regulations and I'm protected by them.",1,0,0,0,0,0,0,0,0,0,0,0,0
"1070",2058966405,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1071",2058007277,"being able to do what I want",1,0,0,0,0,0,0,0,0,0,0,0,0
"1072",2056529821,"Live and let live",1,0,0,0,0,0,0,0,0,0,0,0,0
"1073",2058334919,"Live within JUST laws. The few should not have the right to dictate to the masses restricting laws.",0,0,0,1,0,0,1,0,0,0,0,0,0
"1074",2058678771,"Everyone has a voice",0,0,0,1,0,0,0,0,0,0,0,0,0
"1075",2058667175,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1076",2058374427,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1077",2059351937,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1078",2059351939,"just freedom",1,0,0,0,0,0,0,0,0,0,0,0,0
"1079",2060383531,"Not really",0,0,0,0,0,0,0,0,0,0,0,1,0
"1080",2058939251,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1081",2058159369,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1082",2057373725,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1083",2057554033,"Living in a free country without fear of communism",1,0,0,0,0,0,0,0,0,0,0,0,0
"1084",2058567529,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1085",2059442885,"minority has no rights",0,0,0,0,0,0,1,0,0,0,0,0,0
"1086",2058939481,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1087",2058252401,"flexibility in choice",1,0,0,0,0,0,0,0,0,0,0,0,0
"1088",2058374889,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1089",2058233481,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1090",2058295927,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1091",2057759011,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1092",2057900227,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1093",2059410031,"No",0,0,0,0,0,0,0,0,0,0,0,1,0
"1094",2058301945,"Again referendum United States only American citizens should be allowed to vote.",0,0,0,0,0,0,1,0,0,0,0,0,0
"1095",2057005771,"you said "" a few words"" ?",0,0,0,0,0,0,0,0,1,0,0,0,0
"1096",2059351941,"No",0,0,0,0,0,0,0,0,0,0,0,1,0
"1097",2041920629,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1098",2060866807,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1099",2059249467,"probably",0,0,0,0,0,0,0,0,1,0,0,0,0
"1100",2058685781,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1101",2058685831,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1102",2058865055,"free from fascists an communism",0,0,0,0,0,0,0,1,0,0,0,0,0
"1103",2058130209,"nothing else",0,0,0,0,0,0,0,0,0,0,0,1,0
"1104",2058873301,"no",0,0,0,0,0,0,0,0,0,0,0,1,0
"1105",2058764009,"our government following the constitution",0,0,0,0,0,0,0,1,0,0,0,0,0
"1106",2057475309,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1107",2057101231,"not really",0,0,0,0,0,0,0,0,0,0,0,1,0
"1108",2059351943,"Not at this moment",0,0,0,0,0,0,0,0,0,0,0,1,0
"1109",2059929631,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1110",2058807127,"No",0,0,0,0,0,0,0,0,0,0,0,1,0
"1111",2058706311,"The right express my opinions",1,0,0,0,0,0,0,0,0,0,0,0,0
"1112",2053599197,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1113",2057777645,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1114",2057445287,"No",0,0,0,0,0,0,0,0,0,0,0,1,0
"1115",2060798797,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1116",2058253871,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1117",2057497833,"No",0,0,0,0,0,0,0,0,0,0,0,1,0
"1118",2059351945,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1119",2056451087,"I want to preserve and protect the rights of every single citizen in our Democracy.",1,0,0,0,0,0,0,0,0,0,0,0,0
"1120",2059174105,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1121",2059351949,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1122",2050149793,"The United States is often referred to as a Democracy . The country is in fact a Constitutional Republic.",0,0,0,0,0,1,0,0,0,0,0,0,0
"1123",2059351951,"Honesty,fairness,equality..",0,0,0,1,0,0,0,0,0,0,0,0,0
"1124",2059035791,"A long and happy prosperous life",0,0,0,0,0,0,0,0,1,0,0,0,0
"1125",2060759483,"Freedom of speech, religion, press, right to bear arms.",1,0,0,0,0,0,0,0,0,0,0,0,0
"1126",2058006039,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1127",2059403751,"Enlightenment values.",0,0,0,0,0,0,0,0,1,0,0,0,0
"1128",2056783287,"FREEDOM from the government!",1,0,0,0,0,0,0,0,0,0,0,0,0
"1129",2057936491,"The government works for the people",0,0,0,1,0,0,0,0,0,0,0,0,0
"1130",2058942205,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1131",2058419873,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1132",2058768041,"I don't think these people will ever get along to make delicious for our country and do the right things",0,0,0,0,0,0,1,0,0,0,0,0,0
"1133",2058328539,"Democracy is a talking point used by disingenuous poloticians to attempt to scare or guilt voters into supporting fhem or their policies.",0,0,0,0,0,0,1,0,0,0,0,0,0
"1134",2058846645,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1135",2058419123,"No",0,0,0,0,0,0,0,0,0,0,0,1,0
"1136",2058311185,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1137",2059351953,"A cover word for socialism",0,0,0,0,0,0,0,0,0,0,1,0,0
"1138",2059313169,"it is what we had before biden",0,0,0,0,0,0,1,0,0,0,0,0,0
"1139",2058276911,"N/A",0,0,0,0,0,0,0,0,0,0,0,0,1
"1140",2057147161,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1141",2056668465,"Freedom of religion, expression, seeking information and human relationships",1,0,0,0,0,0,0,0,0,0,0,0,0
"1142",2057374117,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1143",2057440783,"",0,0,0,0,0,0,0,0,0,0,0,0,0
"1144",2058815163,"no",0,0,0,0,0,0,0,0,0,0,0,1,0
"1145",2059351957,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1146",2061622169,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1147",2058082087,"Right to struggle with other citizens for rights to equality and get rid of leaders who do not follow Constitution and Bill of Rights.",0,0,0,1,0,0,0,0,0,0,0,0,0
"1148",2057101537,"Nope",0,0,0,0,0,0,0,0,0,0,0,1,0
"1149",2059351959,"Democracy means the ""people"" get to choose their fate, though, the ""people's"" voice is seldom heard.",0,0,0,1,0,0,1,0,0,0,0,0,0
"1150",2057967455,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1151",2057867941,"It therefore means that I have a part and a responsibility to participate.",0,0,0,1,0,0,0,0,0,0,0,0,0
"1152",2057135567,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1153",2058278369,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1154",2058799091,"It should mean small government that is not corrupt!!",0,0,0,0,0,0,1,0,0,0,0,0,0
"1155",2059351961,"Having a government that represents the people",0,0,1,0,0,0,0,0,0,0,0,0,0
"1156",2056936969,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1157",2058442875,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1158",2058424909,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1159",2059351963,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1160",2058083245,"best country in the world to live in",0,0,0,0,0,0,0,0,1,0,0,0,0
"1161",2058780453,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1162",2059351965,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1163",2059351967,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1164",2057778381,"No",0,0,0,0,0,0,0,0,0,0,0,1,0
"1165",2060347513,"Freedoms to live as a child of God, without a dictatorship, less government, not a welfare country. The freedoms to dream big and be successful.",1,0,0,0,0,0,0,0,0,0,0,0,0
"1166",2058424847,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1167",2058278637,"No",0,0,0,0,0,0,0,0,0,0,0,1,0
"1168",2058554257,"No.",0,0,0,0,0,0,0,0,0,0,0,1,0
"1169",2058007413,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1170",2057811219,"Freedom from tyranny",1,0,0,0,0,0,0,1,0,0,0,0,0
"1171",2058295835,"Politicians trying to do the most good for their constituents, instead of their donors.",0,0,0,1,0,0,1,0,0,0,0,0,0
"1172",2058505081,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1173",2058232843,"Freedom to choose",0,0,0,1,0,0,0,0,0,0,0,0,0
"1174",2058844009,"freedom",1,0,0,0,0,0,0,0,0,0,0,0,0
"1175",2059351971,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1176",2057205119,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1177",2057174257,"No",0,0,0,0,0,0,0,0,0,0,0,1,0
"1178",2059329777,"no",0,0,0,0,0,0,0,0,0,0,0,1,0
"1179",2061440489,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1180",2057506135,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1181",2057971277,"To me it's essential to life.",0,0,0,0,0,0,0,0,1,0,0,0,0
"1182",2057897139,"no",0,0,0,0,0,0,0,0,0,0,0,1,0
"1183",2057865209,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1184",2058327527,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1185",2058328519,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1186",2060859255,"important",0,0,0,0,0,0,0,0,1,0,0,0,0
"1187",2059351973,"Being a part of a group",0,0,0,0,1,0,0,0,0,0,0,0,0
"1188",2061659471,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1189",2057981435,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1190",2055327799,"Democracy is ruling by the populace. We are supposed to be a representative Republic as per our Founding Fathers",0,0,0,0,0,1,0,0,0,0,0,0,0
"1191",2057340231,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1192",2059351975,"no",0,0,0,0,0,0,0,0,0,0,0,1,0
"1193",2058396545,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1194",2056741823,"No",0,0,0,0,0,0,0,0,0,0,0,1,0
"1195",2059434537,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1196",2059351977,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1197",2057480093,"Freedom of religion and speech",1,0,0,0,0,0,0,0,0,0,0,0,0
"1198",2057445721,"Right to free speech",1,0,0,0,0,0,0,0,0,0,0,0,0
"1199",2057968789,"theoretically the people rule in a democracy. the people hold the power.",0,0,0,1,0,0,1,0,0,0,0,0,0
"1200",2057625715,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1201",2058396749,"not that I can think of",0,0,0,0,0,0,0,0,0,0,0,1,0
"1202",2058116011,"not sure ours is broke.",0,0,0,0,0,0,1,0,0,0,0,0,0
"1203",2058114087,"having the right to make choices that the government doesn't make for me",1,0,0,0,0,0,0,0,0,0,0,0,0
"1204",2057778235,"Justice under these laws.",0,0,0,0,0,0,0,1,0,0,0,0,0
"1205",2059324839,"accountability of leaders to the people",0,0,0,1,0,0,0,0,0,0,0,0,0
"1206",2058144297,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1207",2057101345,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1208",2057343541,"Yes and it means I can speak my mind and I have religious freedom",1,0,0,0,0,0,0,0,0,0,0,0,0
"1209",2057758915,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1210",2058996945,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1211",2058997101,"my rights to choose for me",1,0,0,0,0,0,0,0,0,0,0,0,0
"1212",2059404157,"To live where I want an how I want.",1,0,0,0,0,0,0,0,0,0,0,0,0
"1213",2059312489,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1214",2058659287,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1215",2057971107,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1216",2058127957,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1217",2058252587,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1218",2060426189,"Repentance, freedom of religion and just.",1,0,0,0,0,0,0,0,0,0,0,0,0
"1219",2059351979,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1220",2058823653,"",0,0,0,0,0,0,0,0,0,0,0,0,0
"1221",2059351981,"no",0,0,0,0,0,0,0,0,0,0,0,1,0
"1222",2058794553,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1223",2059351983,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1224",2059351985,"Being fair to all the people",0,0,0,1,0,0,0,0,0,0,0,0,0
"1225",2057497959,"Nothing else.",0,0,0,0,0,0,0,0,0,0,0,1,0
"1226",2059166789,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1227",2058117611,"Government of the people and for the people.",0,0,0,1,0,0,0,0,0,0,0,0,0
"1228",2058665723,"Come and go as you please�.",1,0,0,0,0,0,0,0,0,0,0,0,0
"1229",2057436679,"It is special and dont want to be without it.",0,0,0,0,0,0,0,0,1,0,0,0,0
"1230",2058235981,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1231",2056325151,"citizens are to be good to each other and the government to care about our citizens",0,0,0,1,0,0,0,0,0,0,0,0,0
"1232",2058798631,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1233",2059309949,"Freedom!",1,0,0,0,0,0,0,0,0,0,0,0,0
"1234",2058352339,"It is what America was founded on.",0,0,0,0,1,0,0,0,0,0,0,0,0
"1235",2058997089,"No",0,0,0,0,0,0,0,0,0,0,0,1,0
"1236",2044470385,"Doing what's right for the us",0,0,0,0,0,0,0,0,1,0,0,0,0
"1237",2060005515,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1238",2058493643,"No",0,0,0,0,0,0,0,0,0,0,0,1,0
"1239",2059114289,"no not really",0,0,0,0,0,0,0,0,0,0,0,1,0
"1240",2058375137,"Probably more than you can imagine. How much can you imagine? Well after you stop imagining, I still feel there is more to Democracy than that.",0,0,0,0,0,0,0,0,1,0,0,0,0
"1241",2058254061,"No",0,0,0,0,0,0,0,0,0,0,0,1,0
"1242",2059351991,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1243",2057440717,"Freedom",1,0,0,0,0,0,0,0,0,0,0,0,0
"1244",2058118393,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1245",2056818403,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1246",2057530827,"I take no other meaning than its definition.",0,0,0,0,0,0,0,0,0,0,0,1,0
"1247",2058352117,"no",0,0,0,0,0,0,0,0,0,0,0,1,0
"1248",2059351993,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1249",2058606481,"No",0,0,0,0,0,0,0,0,0,0,0,1,0
"1250",2057907289,"Yes we are to be a free nation.",1,0,0,0,0,0,0,0,0,0,0,0,0
"1251",2057625915,"Safety",0,0,0,0,0,0,0,0,1,0,0,0,0
"1252",2058252821,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1253",2058277919,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1254",2057269815,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1255",2058862881,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1256",2058442961,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
"1257",2057941255,"no",0,0,0,0,0,0,0,0,0,0,0,1,0
"1258",2059351997,"Fair just even rules for all",0,0,0,1,0,0,0,0,0,0,0,0,0
"1259",2059828857,"My vote counts",0,0,0,1,0,0,0,0,0,0,0,0,0
"1260",2056910431,"__NA__",0,0,0,0,0,0,0,0,0,0,0,0,1
